pathway	K058683-R	K058684-R	K058685-R	K058686-R	K058687-R	K058688-R	K058689-R	K058690-R	K058691-R	K058692-R	K058693-R	K058694-R	K058695-R	K058696-R	K058697-R	K058698-R	K058699-R	K058700-R	K058701-R	K058702-R	K058703-R	K058704-R	K058705-R	K058706-R	K058707-R	K058708-R	K058709-R	K058710-R	K058711-R	K058712-R	K058713-R	K058714-R	K058715-R	K058716-R	K058717-R	K058718-R	K058720-R	K058721-R	K058722-R	K058723-R	K058725-R	K058726-R	K058727-R	K058728-R	K058729-R	K058730-R	K058731-R	K058732-R	K058778-R	K058779-R	K058780-R	K058781-R	K058782-R	K058783-R	K058784-R	K058785-R	K058786-R	K058787-R	K058788-R	K058789-R	K058790-R	K058791-R	K058792-R	K058793-R	K058794-R	K058795-R	K058796-R	K058797-R	K058798-R	K058799-R	K058800-R	K058802-R	K058803-R	K058804-R	K058805-R	K058806-R	K058807-R	K058808-R	K058809-R	K058810-R	K058811-R	K058812-R	K058813-R	K058814-R	K058815-R	K058816-R	K058817-R	K058818-R	K058819-R	K058820-R	K058821-R	K058822-R	K058823-R	K058824-R
ARGSYNBSUB-PWY	6403.527522775132	2056.0685768954104	2027.5228941112846	1643.220382689218	1988.3032201629178	1802.6444518711744	3109.9477167567507	1160.0154199513063	1668.6095733942932	2826.03613299904	1809.002093876716	586.3699130199258	1727.7150102521587	1193.042723754196	2350.7145645902683	1286.0847713176554	2758.551281701018	1134.4234116991893	1735.5987523391861	1672.0793437756104	1650.6858344372645	2254.7380669760028	2887.07564001728	3487.6010367155495	1452.998564546154	2684.156155167508	4274.366855914644	1726.31350150077	2937.8515281318437	1789.0603926924362	3075.5444769525616	2800.3813989696223	2599.8231100509315	5922.110923080187	5871.463511303335	4132.014385473331	2943.3431306137195	6420.571633027185	3111.3984740027154	4619.058055226451	5374.5578281992	5060.569722356562	1451.6280265894866	4972.341023090647	4147.831313392496	3046.3863524951034	3387.1314961636344	6114.421169806225	2171.521660487387	3793.1442480714304	5468.602183882454	6833.593518311345	5216.466166823982	3203.0164408902215	6495.824944903395	2207.4596983424904	2682.9267004167996	2223.6732589623102	4349.14558904211	2693.827897403194	1551.142535879675	5029.705788700747	6182.490597896262	4576.7351094926535	5701.767176172687	5528.225008186804	1725.6223875294418	2854.9504646992923	2674.344108409241	5160.699385224672	4591.1104317408235	4522.115036081466	7855.708514882566	3333.682551522917	7178.671199449184	2305.3471282783007	3820.6553023531724	3579.7211723600312	7165.269503186973	511.851329459276	2698.2790655356066	5343.6328414990685	3966.880384694661	3832.9246237042566	4849.32946487795	4827.697044956805	5291.7159012468255	3392.279732761262	4735.241639493911	4590.885960327883	4454.764678285818	4443.393305920786	1782.1095689001043	1409.0897034860882
ARO-PWY	7790.442504635339	3019.813568602762	3326.5383484003155	2599.0462903737184	3026.7304246151166	3147.235305726812	4135.926678467235	1623.483291446974	2584.9705201181005	3848.091671795936	3217.5368452423154	866.1613314398109	2226.0558437395443	1757.3400404074475	2671.310744999525	2604.316303037035	4095.6027351238026	1362.8053919764657	2413.051782496189	2149.204711630716	2063.5614438792545	3468.287463357483	3810.5385931084625	5414.208649111337	2286.2251963949557	3350.702159515366	5555.069501053749	2733.8764085359317	4101.75762065058	2817.969748425036	4485.286056011051	3838.079213315859	3353.5597113144017	7558.970422616291	7673.64307811393	5315.720994864803	3538.4816175013557	8092.226929010041	3736.8402667936452	5797.649947952778	6670.07848407629	6428.974433791326	1913.4649313026187	6277.633537976198	5433.318445880856	3997.2629416285226	4260.9107710704675	7671.873040465936	2942.870075633853	4839.443057394007	6912.9223679367515	8907.356043157875	6608.861930554785	3964.630356538921	8312.003038373823	2747.6273475698717	3434.183822958695	2922.542968128441	5940.237648150477	3187.8055840131433	2169.6090051085275	6306.632192305723	7262.7329350209	5679.870660613444	7549.423682290829	6633.894564688092	1926.6124880815805	4065.8565171846785	3308.5528891157696	6392.176850754856	5458.751754539594	5911.462030167409	10661.940379298054	4248.218900839683	8953.803341187047	2803.0005701297328	5172.804796098787	4669.626622118447	9352.9599532257	787.8152234407413	3518.5954716990536	6931.341200197981	5338.717769299257	4729.7732485464485	6735.566284932013	5788.97817295832	6550.210991793231	4565.803884017922	5803.074721544858	5662.419377398233	5664.553164204527	6210.882734170662	2103.7199872995316	1542.9727018235074
ASPASN-PWY	5599.617119739621	2951.154580983841	3565.7817835750216	2573.104809802946	3027.141655282	3341.367293611951	3523.3531353509093	1689.4769886595427	2721.985922549562	3791.5354926714726	3466.2111196830692	874.5777158209662	1744.976023369747	1804.8395668172861	2479.1737027315016	2790.8659326324782	4235.047107860338	1280.6883627150326	2548.119771143459	2077.8493304864264	1937.0185527769079	3089.793685346353	3775.710507230219	4420.143786631756	2606.433086905281	2738.3091845969857	5961.139607493036	2840.4058666361816	4057.704345472719	2922.1202049093304	4356.430539118961	3724.8145059620106	2877.917119477926	5593.122099436128	5589.644917303316	3852.6897937070626	2412.967949921133	5774.060732369726	2741.446026487394	3645.519875408027	5500.322442310786	5224.563614718841	1690.660161269215	5079.2693426104815	4384.703331134997	3299.8516238095112	3682.866543786425	5996.17602781029	2459.8310070537923	3747.84675723213	4992.155714279496	6716.804012784051	5427.355971474081	3304.7922914322694	6752.429972393084	2288.8661775216156	2915.2738025676344	2384.3814523309666	4740.941844086634	2070.6763178939304	1999.3783699731475	4747.858597496276	5953.260482059521	4729.288629959128	5738.7687934807855	5800.679575352535	1537.1321636758667	3540.374028879009	2876.424663425242	4317.421150527204	4351.134572502274	4292.9474168868965	7986.499749002277	3519.5879616490065	6330.0743162492145	2056.788460738732	4180.065600027119	3625.7165669244628	6756.094197166212	647.3254591668972	2375.634143694419	4822.236031227565	3917.7334933974776	4175.96952508496	4811.343977774914	4095.3823732832134	4864.2690906182115	3572.8653354554317	3990.8376387590583	3943.562986274148	4239.535841659518	4561.410018033092	1351.0754584711838	1126.8476626616507
AST-PWY	2.0	311.10999999999996	130.0	370.0	207.86	32.0	0.0	0.0	114.33	98.00000000000001	209.99999999999997	0.0	33.56092962641181	0.0	2.67	3.14	0.0	18.330000000000002	8.33	644.1700000000001	25.67	4.67	297.49999999999994	33.0	0.0	73.33	17.0	0.0	81.0	0.0	0.0	40.0	75.0	0.0	24.315789473684205	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	121.99999999999999	0.0	0.0	8.5	152.0	0.0	18.0	0.0	33.523303453730556	1.67	14.33	0.0	78.66999999999999	0.0	0.0	3.0000000000000004	0.0	0.0	0.0	0.0	4.0	9.0	10.67	0.0	0.0	0.0	0.0	0.0	25.67	3.0000000000000004	17.0	0.0	7.67	10.33	0.0	6.33	7.000000000000001	42.0	0.0	0.0	8.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33	0.0	0.0
BIOTIN-BIOSYNTHESIS-PWY	2655.3792388661464	1915.4788436653362	1544.8040689674372	1653.987059972069	1702.7530694463455	652.2604891364135	0.0	0.0	1261.671144633748	1119.3506738856756	1950.2581395760167	0.0	487.6844318590771	0.0	376.0421754883454	196.31656378765084	966.2078158805417	635.783134803987	533.9125560452554	1951.1785248449498	571.3216572258201	462.58042829195637	1886.7854408821643	1843.592829100662	0.0	396.5059122623128	1217.8869212750578	895.6000329076414	604.0028120766026	274.5412195128411	0.0	869.1527637435337	817.8705728387506	3002.213001450353	2858.741221002522	1955.743276834337	430.7650842846934	3192.825412435227	902.5183439699189	2900.22988917776	1125.6973373010858	141.1135298197298	0.0	1595.0507661355603	0.0	0.0	234.33852106124132	1739.2811909395648	0.0	661.3990250787126	0.0	3044.0844032181567	417.93668536804023	96.63212248973757	55.201636101916115	327.34879220399534	0.0	0.0	801.8118629839503	1068.0654375543115	0.0	1044.6281010268065	1126.5578919153377	1521.4416305439086	1973.4940618450005	1455.3707668577297	0.0	781.3142975630877	490.9508743739513	1527.4960876484897	631.1938701933899	1487.8722282850702	2894.3959991029847	856.5246933348715	2678.021619236639	403.37600450729394	1682.746434786756	1127.2685150850743	2486.058146202328	44.835120295652054	864.2751714141064	2143.5976022059376	1201.7342174933435	147.96216177324771	1526.4701791313248	1468.536568440272	3187.3651475476	843.8715660040489	2036.4332870617143	2421.6192513765955	1628.3897143647803	2402.243788314961	649.5890364287677	97.4404161099109
BRANCHED-CHAIN-AA-SYN-PWY	8389.262868126942	2563.1448723145463	3031.340182737263	2482.7926949201296	2851.9747887417466	2540.2888438551263	4443.471108519249	1438.725087111173	2261.5095419147287	3030.231709993343	3250.0792479593983	983.5732393902153	1994.7571554389226	1809.7542802675591	2656.2080280967725	2110.7126958537583	3536.025665518538	1402.5492802492254	2227.9542705006106	2045.9319638935297	2024.4301514599802	2542.875275975978	3476.1758068880877	5637.707022186479	2593.1618405922427	2987.1783161294115	5482.867293904578	2569.803457045606	3418.6107982658946	2375.117604790244	3871.8064729831854	3466.390026243211	2754.9113041957485	8344.027840803568	8380.22414047577	6090.912763222212	3748.963256743614	9033.231251427138	4150.005060453624	6716.61458619544	7194.469192547259	7186.024697059873	2191.6421740700775	6796.282906046838	6107.463622948268	4644.4757194524045	4766.696136268334	8632.721783501338	3370.483003204742	5566.559988145903	7846.435172671559	10340.944671538875	7212.254898341873	4347.900459097568	9436.93120124318	2137.1025246402796	3738.4103438175566	3283.2046397941067	6869.632744336029	3949.938761193412	2283.73435952264	6870.881764875379	8270.161152871986	6415.929925274319	8537.398736874504	7560.046743217048	1910.4578064970488	4577.595751821034	3576.8444331002906	7854.221081309363	5837.948843544849	6735.732231970959	12675.559296997213	4751.316654453335	10508.762707840313	3147.429918329347	5981.195254717627	5100.30734414946	10580.790094557771	983.0462479990313	4090.3689236498217	7686.444329229884	5465.689935789489	4227.261731530513	7581.932234623741	6398.290386762897	7853.780013283056	4792.2400174228715	6615.423964561157	6581.033777737887	6155.060282051967	6778.770937906223	2508.3063859322133	1550.1856381423509
CALVIN-PWY	7810.238833968618	3573.6891428147237	4025.6283323602443	3357.061011988459	3800.652403876089	3929.703739556439	4143.279280968609	1919.128661760573	3342.2283028718534	4570.078780280562	4136.431800970716	901.5578235412249	3032.5411190315704	2450.775859177328	3605.2516731133683	3228.9837202747326	5536.069060899922	1752.167856602045	3334.7391153455105	2757.7168658868145	2741.8932559393857	4124.0813454643285	4987.143070926738	6026.57168718509	3269.581971885296	3935.9674394834287	5476.806571348255	3592.3900088494156	4783.890778344965	3306.3234627460147	5035.712067020909	3950.4302279734193	3673.5051204779866	7893.841089655433	8344.274512428085	5773.362140232672	3736.8093439574045	8613.248018789553	3868.785449353186	6124.2217494387105	6764.252014232117	6514.553842862102	1857.445441330941	6251.225265857205	5368.007838128222	3930.187421946135	4160.98775000028	7924.483529723443	3013.547610867898	5015.522956693417	6829.253422707824	9297.125076274091	6572.78456085044	3974.823962278135	8346.790748074724	3357.8556860152157	3356.6327738123227	2963.6524825175343	6176.8501800079985	3422.3193287474587	2216.617640181307	6307.4142101317975	7330.303234263738	5802.9079034936285	7932.905556406644	6927.972137104055	1787.5877506544068	4743.262373023327	3278.2018798385207	6845.147367628067	5412.7205127362495	6247.499506143958	11643.805258006505	4382.319787868251	9614.248790780974	2850.036144362632	5468.641802830605	5057.972243893172	9582.332076629387	828.832434125146	3771.0956674402937	7214.607547847861	5567.9291225829165	4979.89260706311	7259.779643685694	6402.008134917985	7164.4341991476385	4857.171692742418	6053.005347327156	5933.960019346124	5808.132503301848	6818.897201395502	2407.4923892006677	1551.8688525397424
CATECHOL-ORTHO-CLEAVAGE-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.386554621848739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.656652360515025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.98124999999999	0.0	0.0	37.7861369193154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.145631067961165	0.0	0.0	24.669999999999998	0.0	10.047132386623913	18.512396694214875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENTFERM-PWY	1113.895848679974	984.956634426078	148.76323993260863	106.24063879727889	280.5704667635727	44.53929972776557	638.8017155168523	0.0	585.7524478828459	141.92392418668476	84.18538025814468	183.55686096021148	429.526016975579	0.0	18.50622812228641	35.607388369319814	0.0	117.07432514095106	56.63862488818375	846.833351612908	377.90282940495183	322.52107198607973	1161.0972779749866	1197.9953367719645	0.0	480.3109310312666	164.70538870358334	70.45077430973745	103.56518562801912	0.0	161.27814370476514	272.94836946005813	364.99054177723997	1291.4786146226943	946.784206447753	1001.527990508132	376.11884167646383	1651.442608912509	459.38453450148694	1287.314588167263	1557.3265461776853	1410.0624838500057	438.8773934077067	1536.5211956016208	957.6415131275525	1086.5813221800042	1090.6659392110832	2158.83332876893	646.9167825424465	1452.6726569372565	1444.540496599877	2370.52282527875	1398.202468133789	657.8873056570601	1626.651553368848	354.3303917051126	366.02137991898667	617.2543547594045	1491.935368964909	649.8330175200138	313.04425488718965	1695.7390072432618	1354.0321140213337	1053.0272591531862	2163.0140316542124	1032.7963444386635	105.57829602906311	994.3954704463406	174.93249141493092	2104.270912774083	834.6875039028276	1817.7764169210918	3015.1769177258157	1050.2202371541127	2083.379656258164	458.15652134674195	1209.1587400008086	754.1677024487296	2636.454594291451	285.34834122586636	711.105685868212	1407.8255846184522	900.3692681599669	236.6652779623437	1625.4672086906478	581.4013258639371	1085.2153503137067	877.9358670087863	1209.5540894250325	1249.8938806114968	728.0356187609764	1303.4271443991724	426.7599095860842	97.98518942317699
CHLOROPHYLL-SYN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.26838987302752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.082429721901761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.70459252551535	0.0	0.0	0.0	0.0	79.75976817888522	0.0	0.0	0.0	72.69219783846334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	6984.2129506021065	2822.7699999999995	3347.071589981341	2683.92	2988.529728963738	3185.1692936012832	3853.415619661475	1550.57	2554.8626402104182	3734.6987909133745	3337.2493315317624	839.4999999999999	2120.0735727479146	1634.6845121508552	2399.3086566337997	2490.981509951363	4132.749996407967	1275.8696650693394	2360.694334903627	1962.022386272175	2057.1549768596524	3307.4643075285926	3698.4945125147647	5497.766336082482	2474.98	2957.4193372601794	5282.3581807373985	2705.4300000000003	3936.9598781032873	2725.4807145477894	4337.812504831032	3557.29	3071.615470097386	7043.844040505362	7109.137996523362	4916.292223135654	3116.549024213686	7501.0892101947975	3322.814764543115	5551.755110309977	6124.2631505543495	5958.269660306197	1899.2363213281712	5881.14127284184	5142.575777200885	3858.909533007061	4054.762146740244	7174.663332101365	2863.291584250287	4670.601043736369	6518.082307761236	8816.065099329591	6176.247557103161	3737.380668346259	7864.092331723689	2434.4657937456614	3206.2412585590027	2746.969815727802	5991.21902680351	3168.5040667522753	2016.904980853169	6048.101293592446	6957.547186560031	5327.905158237798	7545.469842666521	5750.534959965223	1661.6490408109312	4084.10956157965	3002.0791173198586	6419.33975705315	5029.650900489172	5734.244887068952	10654.7541561041	4070.231415392739	8745.989315578629	2573.4113859490335	5195.008833575436	4325.719638953356	9157.254276082007	802.4365130554818	3440.802486801695	6786.419164619701	5054.907820358458	4174.597065587122	6489.668125318069	5599.923944715462	6707.931012139595	4387.727014439159	5754.531743379097	5488.335178625137	5273.484466055182	6255.392384880806	2091.8889089810464	1338.0883158839752
COBALSYN-PWY	5036.450718137111	2079.5720677100135	2555.9783111729353	2256.679819118111	2479.5394228242853	2228.2097252215344	3259.734557277181	1426.3814550916725	2258.2912656115072	3196.538363441992	2511.2378962810135	802.6815946207834	1302.1679397121152	1459.7802854595611	2312.1534405446246	2515.6618752043173	2969.3326054329123	1016.2287388383542	1713.0431518042562	1693.237685284519	1357.2143523643952	1920.7581495277027	2571.169481188896	3867.0021877137733	2364.5702382955283	2134.2431945318763	4661.347654284535	2474.303343510901	3002.4108389325306	2267.9144344865254	3381.707541097365	3115.963281225949	2250.553984345485	4857.966945993685	5442.940318591048	3498.9493955048497	2600.1459406432514	4507.249352007113	2597.0879249260456	3074.7534637994154	5082.352924558231	4669.06930243142	1525.724865794416	4880.7493508143425	4158.745116083618	3078.001904558302	3369.033596269576	5963.113631458819	2210.9567332023257	3642.7990372905037	5263.035664627754	6207.1589699096	5016.403966227723	2968.0667879754483	6440.705597096663	2082.9034628558957	2681.8451655135527	2156.1101080953895	4429.828906143153	1390.1697707981853	1822.8599086157083	3696.2271835935635	5011.070134823845	3720.5288000352048	4397.5327888985385	4026.8262376949533	1524.2115276280679	2557.2376916455746	2004.5330373638058	3734.310472713289	4140.849544202815	3981.576428092884	6558.025799462553	3150.2720502577577	5336.302549158785	1928.7945224103833	3237.055355495614	3234.5092401411416	5390.966401206596	539.7634044765991	1826.9135183883996	4487.257670502181	3723.9539607571223	3528.883635155861	4105.627886445498	3886.897945012284	3445.005431524785	3319.5500023389054	2840.8529476593985	2979.9963086756175	3777.0271369813518	3744.9190058588415	1112.6360334983556	1281.9035315837123
CODH-PWY	63.642975437128456	47.52644430376625	100.36774395983684	288.67092651757184	98.19316510495904	195.67707264765224	0.0	0.0	0.0	84.98009277901275	39.73433665523207	0.0	14.946572063600616	24.828226861471148	142.14451032242428	53.751977237988534	376.4771476883552	29.673138523893574	203.26367965788705	111.34281659917626	11.963374994277343	0.0	276.73383300145883	0.0	0.0	15.955402095404672	34.88234186746988	18.931923528058444	79.16565850402569	0.0	50.38549884192904	60.45356394961216	111.82194081229741	0.0	29.923962724838	0.0	0.0	0.0	0.0	0.0	88.22136876313529	40.81370534635733	9.965503442756413	24.93293991416309	16.96268637445837	23.895535976611665	15.960095645749096	117.75055365269608	0.0	59.44913698127066	14.978725094176916	0.0	7.9930036752568405	6.9921249212492125	30.92303798928138	72.84986978072754	0.0	0.0	0.0	0.0	0.0	37.82427403515006	163.7119874058009	18.960671696912783	0.0	9.991159361352263	0.0	55.52853448794276	0.0	40.78428197079786	0.0	23.926303129558075	68.67081518357188	0.0	33.90894798693136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.885507187670516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.84061216871967	0.0
COLANSYN-PWY	3468.192109983407	1433.6960831071158	1866.5199035267644	1250.3452595882552	1683.0882425277618	1583.2516053878685	2248.7424333614345	622.126769770245	361.20357546618106	1701.8979770121946	1877.8806469937965	501.84621767888325	329.5963005868326	571.30956988578	195.88207994893887	871.3042078564966	946.0593843518903	667.0330452407063	714.6564674176444	1388.9271330977242	495.32914328643176	994.9810615356477	1440.910373525695	3134.349895389686	121.14994997408363	223.75509913304683	1703.5803608743768	973.8905160668579	1409.5594137436938	868.3171162905135	1600.7088698188604	1165.30832555279	979.1296308868593	3869.2596811327503	3829.6036912730824	2636.7149049537206	1427.0862915620532	3998.393808912589	1795.8149672692641	3198.0897543700166	3365.459288612077	3379.3583917348155	1118.1608970466964	3279.2993390424435	2938.229855872826	2390.707881153553	2356.88686774141	4233.3831544693885	1805.990593700752	2861.812903028075	3633.1292045814357	5472.288360663295	3369.4822437512826	2157.472847993505	4292.104868602927	338.98226803991656	1890.6498491312436	1696.8424992048276	3856.308920851556	1366.662240154947	1266.938395384251	3752.3373569106984	3576.6098547693296	2978.5611073843	4420.237090359189	1901.7435478140515	436.02635891627335	2060.441656454153	1207.5354361186696	3928.2005461114877	2320.1250691508963	3415.062722370755	6287.74600741727	2257.3199207445628	5129.232911325532	1399.1658364074974	2102.783002554187	2208.181946340073	5118.908097786083	478.7675799981026	1857.9269673905912	4143.669950744741	2959.782806477692	569.3994108674688	3627.6686726265243	3462.3655996852	2630.4502314280758	2166.4739551038633	2886.8992474080283	2762.470069066623	2864.931069727941	3364.261377781532	940.6745416371255	565.6261087120397
COMPLETE-ARO-PWY	8188.68009471253	3177.016811621721	3491.9617088944888	2768.372275249917	3182.8715103971367	3286.685037749415	4332.301212100869	1702.8315335115858	2748.968156027512	4041.3151816025356	3402.375247774031	911.9178218946845	2293.2008452131913	1861.607529084142	2815.812914832835	2733.266879627839	4298.716569521113	1432.3203326512094	2531.67415841101	2242.9753299123954	2176.6735310471254	3461.84637097548	3999.896342185575	5707.599009802708	2467.6733395150077	3475.642969459772	5861.355574569007	2900.587698201037	4291.110176458211	2936.271519946916	4657.009549404179	3986.6557518352442	3470.1213342864917	7954.44413570695	8066.573354704812	5599.920430015341	3716.153467225268	8524.906950054636	3945.380802072493	6125.349598303629	6952.733409306972	6717.728486060264	2002.9079844813866	6548.949928285893	5680.6011711397605	4187.9854677069525	4446.388067966174	8037.626718456344	3085.919484135281	5116.95069674383	7202.719823347233	9354.157017130146	6906.994664432747	4130.937254105076	8655.997952425423	2859.270952986317	3590.8771575204973	3063.0811582833885	6253.998490520324	3396.7376737519476	2278.5587600792414	6553.491254821246	7565.168044791317	5947.639995667541	7935.430680126491	7003.331487873031	2024.0771470362808	4273.525709553211	3449.668669770242	6725.529977894365	5684.42063934428	6220.079946783127	11233.465959385072	4429.425626324009	9456.371535871278	2932.965925671084	5469.104875742228	4874.771048065648	9826.549224827719	834.6481188268014	3725.398051140096	7297.078891376756	5608.414937736834	4932.4694322628175	7109.640213751481	6092.572139730264	6959.097166387215	4793.025139804442	6146.354617210059	5990.916046274544	5957.096301797685	6562.72792953044	2226.7431155087697	1619.4157707401146
CRNFORCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.58806256351598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY	6486.630803599652	2404.424130574902	2450.3634920751156	2076.164328373644	2364.7484714413217	2237.0576167095437	3003.0366623276127	1309.6013492493457	2094.317722725497	3257.7008548367176	2382.110093317001	588.4000932863007	1758.518276972996	1508.503278907448	2507.0861516840228	2090.6689532842606	3041.9760077942938	1112.8252018402507	1923.4019337560476	1729.1813376447233	1758.3833532841268	2307.8915886670407	3024.931483459147	3899.6119236577583	2339.436400645955	3045.456984860254	4896.911195072507	2212.6037704711957	3498.288641299754	2129.37410869477	3657.462822445238	3158.2590537194715	2737.2350485451407	6053.11655569586	6280.377575268959	4519.661089335238	3047.069621984222	6573.720609831631	3128.39343405456	4448.473322617734	5443.866096679948	5249.285837674537	1453.5141973208283	5172.302096781237	4397.8205474764845	2924.949407627999	3374.2695651662507	6231.523861681147	2296.7208058339966	3595.5201553598977	5532.082288893492	6789.216361764681	5465.1887430986635	2946.9384507546556	6927.790511662116	2470.8075901993266	2512.882968705727	2170.1597036173025	4240.555226790734	2372.4538279161357	1534.3205482385329	4885.870025448324	5740.558578099702	4580.278703795621	5643.460124492506	4781.386627766883	1650.6461243587964	2663.055318628244	2707.276652175158	5029.970256606123	4520.753114641347	4179.294449192777	7731.157789349282	3249.6366022308434	5940.000136848386	2244.547052492591	3244.137565160072	3769.408461913558	6762.748234790674	524.3042445706133	2772.2098558322	5620.641973765773	4317.954918840796	4275.27467469273	5442.582189162929	4627.674547581734	4501.050899496545	3723.1581482677316	4154.959880035445	3928.7579791208454	4576.814730288606	4639.327415625502	1901.6650040380705	1312.9960750295006
DENITRIFICATION-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.650130548302872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.928571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.088998763906055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENOVOPURINE2-PWY	6378.410403480213	2724.6095959005816	3138.311458516351	2659.011852116915	2907.3502182330158	2912.0110038469534	3324.006025840551	1260.964877543742	1660.9757570997042	3445.889536100536	2863.5033046243207	825.279287020841	1879.6761636361825	1476.3391427601966	2146.4107184681498	2268.9059335442225	3297.4406105634607	1364.3116015071341	2186.839924863746	2063.9120700048156	1722.9994053585083	2281.6610744882773	3460.544342438493	5120.740826278695	1554.8990580549182	2113.636533842184	3240.3152592802135	2548.8001973569503	2931.623782131717	1927.585510855747	3550.0744441637544	2471.1341216085343	2251.4195934305576	6652.434470356693	6516.0121881359	4659.997152028734	2712.5300704108076	7499.737063897959	3242.6954286635546	5609.536389109253	5080.9011160698665	5080.561841480157	1675.2279997965256	4917.6744925004605	4203.591650208171	3494.790502385152	3515.561224692973	6303.2694640706	2654.670975046532	4387.624391445183	5516.869526040009	8080.627759148087	4912.3099729112355	3338.1325678305043	6364.275896585473	1744.8379617957016	2782.36098661866	2505.8245678074813	5566.041586227596	3373.3402488163856	1793.4294167232704	5235.077501422627	5845.294024425833	5001.872580783198	7119.902774772453	5727.040315868311	771.8608150526003	3689.3186780863753	2861.939540548143	5874.536680079759	3700.968199170543	5333.1818806146	9921.187249448389	3467.0384715531336	8672.804243439965	2352.9634876754535	5041.941583780333	3607.3510922483397	8767.943345503623	818.7121694500856	3459.95586519836	6060.378021155727	4376.060391879886	2566.813805377676	5906.7992976147225	5171.302540580778	6730.543742278398	3685.853800853349	5668.035239909937	5511.033813200549	4553.117738053081	5898.240440383051	2063.886330112764	1009.4027781968811
DHGLUCONATE-PYR-CAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.188418323249783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
